YEAR,PERIOD,UNIT_CODE,UNIT_TITLE,DELIVERY_UNIT,FULL_PERIOD_NUM,CLASS_SIZE,CLASS_BOXPLOT
2024,H2B3,NBC2003,Building systems and services,NBC2003-2024-H2B3,2024230,23,"{""q1"": 70.5, ""median"": 75.0, ""q3"": 79.5, ""whisker_low"": 68.0, ""whisker_high"": 87.0, ""outliers"": [0.0]}"
2024,H2B3,NBC2109,Performance based solutions for building,NBC2109-2024-H2B3,2024230,64,"{""q1"": 63.75, ""median"": 70.0, ""q3"": 78.5, ""whisker_low"": 50.0, ""whisker_high"": 92.0, ""outliers"": [5.0, 0.0, 0.0, 14.0, 0.0]}"
2024,H2B3,NBC3005,Construction law,NBC3005-2024-H2B3,2024230,40,"{""q1"": 68.0, ""median"": 76.0, ""q3"": 80.0, ""whisker_low"": 58.0, ""whisker_high"": 91.0, ""outliers"": [17.0, 0.0, 0.0]}"
2024,H2B3,NBC3101,Project management practice,NBC3101-2024-H2B3,2024230,68,"{""q1"": 64.75, ""median"": 69.0, ""q3"": 74.0, ""whisker_low"": 52.0, ""whisker_high"": 84.0, ""outliers"": [0.0, 88.0, 50.0, 0.0]}"
2024,H2B3,NBC4002,Advanced construction,NBC4002-2024-H2B3,2024230,30,"{""q1"": 62.25, ""median"": 66.5, ""q3"": 68.0, ""whisker_low"": 58.0, ""whisker_high"": 74.0, ""outliers"": [83.0, 0.0, 82.0, 0.0, 0.0, 83.0, 78.0, 0.0, 0.0, 89.0]}"
2024,H2B3,NBD1100,Built environment communication and skills,NBD1100-2024-H2B3,2024230,56,"{""q1"": 52.5, ""median"": 71.0, ""q3"": 81.5, ""whisker_low"": 12.0, ""whisker_high"": 89.0, ""outliers"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
2024,H2B3,NBD3001,Risk and safety management,NBD3001-2024-H2B3,2024230,85,"{""q1"": 61.0, ""median"": 70.0, ""q3"": 73.0, ""whisker_low"": 52.0, ""whisker_high"": 90.0, ""outliers"": [0.0, 0.0, 9.0, 21.0, 0.0, 0.0, 0.0, 3.0, 18.0]}"
2024,H2B3,NBD3200,Urban design and development,NBD3200-2024-H2B3,2024230,32,"{""q1"": 63.0, ""median"": 78.0, ""q3"": 83.5, ""whisker_low"": 50.0, ""whisker_high"": 90.0, ""outliers"": [15.0]}"
2024,H2B3,NEA2102,Architectural design and theory,NEA2102-2024-H2B3,2024230,1,{}
2024,H2B3,NEC2201,Introduction to structural engineering design,NEC2201-2024-H2B3,2024230,39,"{""q1"": 64.5, ""median"": 70.0, ""q3"": 75.5, ""whisker_low"": 54.0, ""whisker_high"": 86.0, ""outliers"": [0.0, 45.0]}"
2024,H2B3,NEC3202,Civil engineering design 1,NEC3202-2024-H2B3,2024230,23,"{""q1"": 63.5, ""median"": 67.0, ""q3"": 74.5, ""whisker_low"": 55.0, ""whisker_high"": 82.0, ""outliers"": [46.0]}"
2024,H2B3,NEC4172,Urban development and transportation,NEC4172-2024-H2B3,2024230,26,"{""q1"": 59.25, ""median"": 69.0, ""q3"": 73.75, ""whisker_low"": 50.0, ""whisker_high"": 85.0, ""outliers"": [32.0]}"
2024,H2B3,NEE2201,Linear systems with matlab applications,NEE2201-2024-H2B3,2024230,7,{}
2024,H2B3,NEE3208,Signal processing,NEE3208-2024-H2B3,2024230,9,{}
2024,H2B3,NEF1102,Engineering physics 1,NEF1102-2024-H2B3,2024230,31,"{""q1"": 60.5, ""median"": 75.5, ""q3"": 84.0, ""whisker_low"": 29.0, ""whisker_high"": 97.0, ""outliers"": []}"
2024,H2B3,NEF1202,Engineering physics 2,NEF1202-2024-H2B3,2024230,11,"{""q1"": 58.0, ""median"": 62.0, ""q3"": 67.5, ""whisker_low"": 55.0, ""whisker_high"": 74.0, ""outliers"": [82.0, 0.0]}"
2024,H2B3,NEF1204,Introduction to engineering design,NEF1204-2024-H2B3,2024230,46,"{""q1"": 62.0, ""median"": 73.0, ""q3"": 77.0, ""whisker_low"": 52.0, ""whisker_high"": 89.0, ""outliers"": [0.0, 0.0, 17.0, 0.0, 0.0, 0.0]}"
2024,H2B3,NEF4205,Sustainable energy systems,NEF4205-2024-H2B3,2024230,22,"{""q1"": 71.25, ""median"": 75.0, ""q3"": 81.75, ""whisker_low"": 58.0, ""whisker_high"": 92.0, ""outliers"": [0.0]}"
2024,H2B3,NEM2202,Dynamics,NEM2202-2024-H2B3,2024230,27,"{""q1"": 33.5, ""median"": 50.0, ""q3"": 55.0, ""whisker_low"": 21.0, ""whisker_high"": 87.0, ""outliers"": []}"
2024,H2B3,NEM3201,Manufacturing materials,NEM3201-2024-H2B3,2024230,14,"{""q1"": 52.0, ""median"": 60.0, ""q3"": 69.0, ""whisker_low"": 34.0, ""whisker_high"": 86.0, ""outliers"": [0.0]}"
2024,H2B3,NEM4202,Advanced engineering analysis,NEM4202-2024-H2B3,2024230,12,"{""q1"": 56.75, ""median"": 62.5, ""q3"": 64.25, ""whisker_low"": 52.0, ""whisker_high"": 75.0, ""outliers"": [80.0, 39.0]}"
2024,H2B2,NBC1101,Maths for builders,NBC1101-2024-H2B2,2024220,30,"{""q1"": 45.0, ""median"": 67.0, ""q3"": 78.0, ""whisker_low"": 0.0, ""whisker_high"": 96.0, ""outliers"": []}"
2024,H2B2,NBC1103,Basic structural mechanics,NBC1103-2024-H2B2,2024220,27,"{""q1"": 60.5, ""median"": 64.0, ""q3"": 75.0, ""whisker_low"": 51.0, ""whisker_high"": 88.0, ""outliers"": []}"
2024,H2B2,NBC1104,Structural principles in construction,NBC1104-2024-H2B2,2024220,15,"{""q1"": 63.5, ""median"": 69.0, ""q3"": 71.0, ""whisker_low"": 61.0, ""whisker_high"": 77.0, ""outliers"": [10.0, 83.0]}"
2024,H2B2,NBC1113,Measurement and estimating,NBC1113-2024-H2B2,2024220,56,"{""q1"": 63.0, ""median"": 72.0, ""q3"": 77.75, ""whisker_low"": 50.0, ""whisker_high"": 91.0, ""outliers"": [0.0, 35.0, 29.0, 6.0, 21.0, 37.0, 37.0]}"
2024,H2B2,NBC2001,Building planning process,NBC2001-2024-H2B2,2024220,74,"{""q1"": 70.0, ""median"": 77.5, ""q3"": 82.75, ""whisker_low"": 53.0, ""whisker_high"": 94.0, ""outliers"": [38.0, 36.0, 50.0, 0.0, 34.0, 50.0]}"
2024,H2B2,NBC2005,Building materials,NBC2005-2024-H2B2,2024220,64,"{""q1"": 70.0, ""median"": 76.5, ""q3"": 81.0, ""whisker_low"": 58.0, ""whisker_high"": 86.0, ""outliers"": [0.0, 53.0, 12.0, 24.0, 0.0, 15.0, 15.0, 7.0]}"
2024,H2B2,NBC2006,Professional estimating,NBC2006-2024-H2B2,2024220,46,"{""q1"": 58.0, ""median"": 65.0, ""q3"": 73.0, ""whisker_low"": 43.0, ""whisker_high"": 88.0, ""outliers"": [26.0, 23.0, 0.0]}"
2024,H2B2,NBC3003,Building services management,NBC3003-2024-H2B2,2024220,26,"{""q1"": 58.5, ""median"": 65.5, ""q3"": 73.0, ""whisker_low"": 50.0, ""whisker_high"": 86.0, ""outliers"": [0.0]}"
2024,H2B2,NBC3004,Construction economics,NBC3004-2024-H2B2,2024220,76,"{""q1"": 63.0, ""median"": 67.0, ""q3"": 73.0, ""whisker_low"": 51.0, ""whisker_high"": 82.0, ""outliers"": [11.0, 43.0]}"
2024,H2B2,NBC3101,Project management practice,NBC3101-2024-H2B2,2024220,28,"{""q1"": 68.0, ""median"": 73.0, ""q3"": 78.0, ""whisker_low"": 60.0, ""whisker_high"": 89.0, ""outliers"": [0.0, 96.0]}"
2024,H2B2,NBD1101,Building design documentation,NBD1101-2024-H2B2,2024220,56,"{""q1"": 63.25, ""median"": 78.0, ""q3"": 81.75, ""whisker_low"": 53.0, ""whisker_high"": 88.0, ""outliers"": [10.0, 15.0, 1.0, 0.0, 0.0, 17.0, 26.0, 25.0]}"
2024,H2B2,NBD3100,Built environment 2,NBD3100-2024-H2B2,2024220,28,"{""q1"": 71.75, ""median"": 76.0, ""q3"": 80.5, ""whisker_low"": 62.0, ""whisker_high"": 87.0, ""outliers"": [51.0, 0.0, 0.0, 50.0, 18.0]}"
2024,H2B2,NEC2202,Geomechanics,NEC2202-2024-H2B2,2024220,35,"{""q1"": 50.0, ""median"": 56.0, ""q3"": 62.0, ""whisker_low"": 43.0, ""whisker_high"": 75.0, ""outliers"": [31.0, 0.0, 14.0]}"
2024,H2B2,NEC3203,Structural engineering design 1,NEC3203-2024-H2B2,2024220,33,"{""q1"": 67.0, ""median"": 73.5, ""q3"": 80.0, ""whisker_low"": 50.0, ""whisker_high"": 88.0, ""outliers"": [38.0]}"
2024,H2B2,NEE2204,Power system supply chain management,NEE2204-2024-H2B2,2024220,12,"{""q1"": 59.0, ""median"": 67.0, ""q3"": 73.0, ""whisker_low"": 51.0, ""whisker_high"": 83.0, ""outliers"": []}"
2024,H2B2,NEE4211,Mobile networks and communications,NEE4211-2024-H2B2,2024220,16,"{""q1"": 66.0, ""median"": 78.0, ""q3"": 84.25, ""whisker_low"": 56.0, ""whisker_high"": 92.0, ""outliers"": []}"
2024,H2B2,NEF1105,Mathematics for engineering and science,NEF1105-2024-H2B2,2024220,38,"{""q1"": 62.5, ""median"": 87.5, ""q3"": 95.0, ""whisker_low"": 24.0, ""whisker_high"": 100.0, ""outliers"": [12.0]}"
2024,H2B2,NEF1202,Engineering physics 2,NEF1202-2024-H2B2,2024220,28,"{""q1"": 61.75, ""median"": 65.0, ""q3"": 74.0, ""whisker_low"": 55.0, ""whisker_high"": 88.0, ""outliers"": []}"
2024,H2B2,NEF1205,Engineering fundamentals,NEF1205-2024-H2B2,2024220,21,"{""q1"": 42.0, ""median"": 62.0, ""q3"": 75.0, ""whisker_low"": 0.0, ""whisker_high"": 92.0, ""outliers"": []}"
2024,H2B2,NEF3202,Research methods,NEF3202-2024-H2B2,2024220,28,"{""q1"": 65.0, ""median"": 80.0, ""q3"": 83.0, ""whisker_low"": 50.0, ""whisker_high"": 94.0, ""outliers"": []}"
2024,H2B2,NEF4205,Sustainable energy systems,NEF4205-2024-H2B2,2024220,13,"{""q1"": 70.0, ""median"": 75.0, ""q3"": 78.0, ""whisker_low"": 68.0, ""whisker_high"": 89.0, ""outliers"": []}"
2024,H2B2,NEF4207,Engineering applications,NEF4207-2024-H2B2,2024220,30,"{""q1"": 55.0, ""median"": 60.0, ""q3"": 68.0, ""whisker_low"": 50.0, ""whisker_high"": 87.0, ""outliers"": [88.0]}"
2024,HES2,JES0001,Cross institutional outbound,JES0001-2024-HES2,2024210,2,{}
2024,H2B1,NBC1101,Maths for builders,NBC1101-2024-H2B1,2024210,67,"{""q1"": 55.0, ""median"": 64.0, ""q3"": 78.0, ""whisker_low"": 27.0, ""whisker_high"": 100.0, ""outliers"": [0.0, 13.0, 0.0]}"
2024,H2B1,NBC1103,Basic structural mechanics,NBC1103-2024-H2B1,2024210,31,"{""q1"": 62.0, ""median"": 65.0, ""q3"": 76.0, ""whisker_low"": 50.0, ""whisker_high"": 85.0, ""outliers"": [38.0]}"
2024,H2B1,NBC1111,Fundamentals of building construction,NBC1111-2024-H2B1,2024210,58,"{""q1"": 60.0, ""median"": 71.5, ""q3"": 78.0, ""whisker_low"": 43.0, ""whisker_high"": 92.0, ""outliers"": [0.0, 11.0, 8.0, 0.0]}"
2024,H2B1,NBC2002,Building regulations,NBC2002-2024-H2B1,2024210,14,"{""q1"": 69.5, ""median"": 75.5, ""q3"": 80.5, ""whisker_low"": 58.0, ""whisker_high"": 84.0, ""outliers"": []}"
2024,H2B1,NBC2004,Building and construction studies,NBC2004-2024-H2B1,2024210,66,"{""q1"": 78.0, ""median"": 80.0, ""q3"": 84.0, ""whisker_low"": 71.0, ""whisker_high"": 93.0, ""outliers"": [14.0, 64.0, 65.0, 68.0, 66.0, 62.0]}"
2024,H2B1,NBC3003,Building services management,NBC3003-2024-H2B1,2024210,96,"{""q1"": 68.0, ""median"": 74.0, ""q3"": 80.0, ""whisker_low"": 50.0, ""whisker_high"": 90.0, ""outliers"": [38.0, 0.0]}"
2024,H2B1,NBC3008,Building surveying project 1,NBC3008-2024-H2B1,2024210,6,{}
2024,H2B1,NBC3101,Project management practice,NBC3101-2024-H2B1,2024210,42,"{""q1"": 66.0, ""median"": 70.0, ""q3"": 82.0, ""whisker_low"": 44.0, ""whisker_high"": 95.0, ""outliers"": [15.0]}"
2024,H2B1,NBC3204,Complex construction,NBC3204-2024-H2B1,2024210,37,"{""q1"": 50.0, ""median"": 56.0, ""q3"": 65.0, ""whisker_low"": 39.0, ""whisker_high"": 82.0, ""outliers"": []}"
2024,H2B1,NBD1101,Building design documentation,NBD1101-2024-H2B1,2024210,28,"{""q1"": 58.0, ""median"": 75.0, ""q3"": 80.5, ""whisker_low"": 50.0, ""whisker_high"": 91.0, ""outliers"": [17.0, 21.0]}"
2024,H2B1,NBD3001,Risk and safety management,NBD3001-2024-H2B1,2024210,30,"{""q1"": 63.0, ""median"": 69.0, ""q3"": 73.0, ""whisker_low"": 58.0, ""whisker_high"": 80.0, ""outliers"": [0.0, 0.0, 39.0]}"
2024,H2B1,NBD3003,Commercial sustainable design,NBD3003-2024-H2B1,2024210,41,"{""q1"": 68.0, ""median"": 78.0, ""q3"": 85.0, ""whisker_low"": 51.0, ""whisker_high"": 93.0, ""outliers"": [6.0, 26.0, 15.0]}"
2024,H2B1,NEC2102,Solid mechanics,NEC2102-2024-H2B1,2024210,19,"{""q1"": 66.0, ""median"": 68.0, ""q3"": 74.0, ""whisker_low"": 58.0, ""whisker_high"": 86.0, ""outliers"": [87.0]}"
2024,H2B1,NEC2204,Highway engineering,NEC2204-2024-H2B1,2024210,21,"{""q1"": 66.0, ""median"": 72.0, ""q3"": 78.0, ""whisker_low"": 57.0, ""whisker_high"": 84.0, ""outliers"": []}"
2024,H2B1,NEC3201,Hydraulic engineering,NEC3201-2024-H2B1,2024210,28,"{""q1"": 52.75, ""median"": 61.5, ""q3"": 67.0, ""whisker_low"": 35.0, ""whisker_high"": 88.0, ""outliers"": [0.0]}"
2024,H2B1,NEE2205,Analogue electronics,NEE2205-2024-H2B1,2024210,12,"{""q1"": 62.5, ""median"": 64.5, ""q3"": 70.25, ""whisker_low"": 60.0, ""whisker_high"": 80.0, ""outliers"": []}"
2024,H2B1,NEE3207,Analogue and digital transmission,NEE3207-2024-H2B1,2024210,5,{}
2024,H2B1,NEF1103,Engineering and the community,NEF1103-2024-H2B1,2024210,38,"{""q1"": 79.0, ""median"": 84.0, ""q3"": 92.0, ""whisker_low"": 60.0, ""whisker_high"": 98.0, ""outliers"": [45.0]}"
2024,H2B1,NEF1201,Engineering mathematics 2,NEF1201-2024-H2B1,2024210,54,"{""q1"": 50.0, ""median"": 60.0, ""q3"": 70.0, ""whisker_low"": 31.0, ""whisker_high"": 95.0, ""outliers"": [9.0, 14.0, 17.0, 6.0, 1.0]}"
2024,H2B1,NEF4206,Advanced engineering design,NEF4206-2024-H2B1,2024210,37,"{""q1"": 69.75, ""median"": 76.5, ""q3"": 84.0, ""whisker_low"": 62.0, ""whisker_high"": 90.0, ""outliers"": [20.0]}"
2024,H2B1,NEM2104,Numerical modelling of mechanical systems,NEM2104-2024-H2B1,2024210,24,"{""q1"": 48.0, ""median"": 53.0, ""q3"": 56.75, ""whisker_low"": 35.0, ""whisker_high"": 61.0, ""outliers"": [71.0, 80.0]}"
2024,H2B1,NEM3102,Design of mechanical systems,NEM3102-2024-H2B1,2024210,14,"{""q1"": 57.0, ""median"": 61.0, ""q3"": 64.0, ""whisker_low"": 47.0, ""whisker_high"": 74.0, ""outliers"": [81.0, 75.0]}"
2024,HEWB,JES0001,Cross institutional outbound,JES0001-2024-HEWB,2024190,2,{}
2024,HEWB,NBC2002,Building regulations,NBC2002-2024-HEWB,2024190,31,"{""q1"": 58.0, ""median"": 66.0, ""q3"": 74.5, ""whisker_low"": 45.0, ""whisker_high"": 92.0, ""outliers"": [6.0]}"
2024,HEWB,NBC2109,Performance based solutions for building,NBC2109-2024-HEWB,2024190,12,"{""q1"": 65.0, ""median"": 72.5, ""q3"": 79.5, ""whisker_low"": 45.0, ""whisker_high"": 92.0, ""outliers"": []}"
2024,HEWB,NBC3204,Complex construction,NBC3204-2024-HEWB,2024190,51,"{""q1"": 60.5, ""median"": 70.0, ""q3"": 78.0, ""whisker_low"": 46.0, ""whisker_high"": 95.0, ""outliers"": [2.0]}"
2024,HEWB,NEA2201,Building development and compliance,NEA2201-2024-HEWB,2024190,12,"{""q1"": 68.75, ""median"": 82.0, ""q3"": 86.25, ""whisker_low"": 57.0, ""whisker_high"": 89.0, ""outliers"": [0.0]}"
2024,HEWB,NEF4201,Research project 2,NEF4201-2024-HEWB,2024190,4,{}
2024,HEWB,NEF4206,Advanced engineering design,NEF4206-2024-HEWB,2024190,17,"{""q1"": 50.0, ""median"": 54.0, ""q3"": 60.0, ""whisker_low"": 46.0, ""whisker_high"": 66.0, ""outliers"": [81.0]}"
2024,HEWB,NEM2201,Thermodynamics 1,NEM2201-2024-HEWB,2024190,21,"{""q1"": 57.0, ""median"": 66.0, ""q3"": 71.0, ""whisker_low"": 56.0, ""whisker_high"": 78.0, ""outliers"": [20.0, 29.0, 0.0, 10.0]}"
2024,H1B4,NBC1101,Maths for builders,NBC1101-2024-H1B4,2024140,30,"{""q1"": 45.0, ""median"": 60.0, ""q3"": 70.0, ""whisker_low"": 13.0, ""whisker_high"": 98.0, ""outliers"": [6.0, 0.0]}"
2024,H1B4,NBC1104,Structural principles in construction,NBC1104-2024-H1B4,2024140,21,"{""q1"": 60.0, ""median"": 64.0, ""q3"": 70.0, ""whisker_low"": 50.0, ""whisker_high"": 85.0, ""outliers"": [31.0]}"
2024,H1B4,NBC1112,Building science,NBC1112-2024-H1B4,2024140,14,"{""q1"": 66.25, ""median"": 73.5, ""q3"": 77.0, ""whisker_low"": 61.0, ""whisker_high"": 82.0, ""outliers"": [0.0, 0.0]}"
2024,H1B4,NBC1113,Measurement and estimating,NBC1113-2024-H1B4,2024140,19,"{""q1"": 67.0, ""median"": 75.0, ""q3"": 80.0, ""whisker_low"": 50.0, ""whisker_high"": 86.0, ""outliers"": [20.0]}"
2024,H1B4,NBC2007,Digital and intelligent construction,NBC2007-2024-H1B4,2024140,11,"{""q1"": 52.5, ""median"": 60.0, ""q3"": 74.0, ""whisker_low"": 38.0, ""whisker_high"": 88.0, ""outliers"": [0.0]}"
2024,H1B4,NBC2109,Performance based solutions for building,NBC2109-2024-H1B4,2024140,21,"{""q1"": 68.0, ""median"": 70.0, ""q3"": 75.0, ""whisker_low"": 60.0, ""whisker_high"": 80.0, ""outliers"": []}"
2024,H1B4,NBC3001,High rise development and compliance,NBC3001-2024-H1B4,2024140,62,"{""q1"": 71.0, ""median"": 80.0, ""q3"": 86.0, ""whisker_low"": 51.0, ""whisker_high"": 90.0, ""outliers"": [37.0, 41.0]}"
2024,H1B4,NBC3008,Building surveying project 1,NBC3008-2024-H1B4,2024140,45,"{""q1"": 68.0, ""median"": 74.0, ""q3"": 75.0, ""whisker_low"": 67.0, ""whisker_high"": 82.0, ""outliers"": []}"
2024,H1B4,NBC3009,Building surveying project 2,NBC3009-2024-H1B4,2024140,17,"{""q1"": 57.0, ""median"": 67.0, ""q3"": 85.0, ""whisker_low"": 50.0, ""whisker_high"": 96.0, ""outliers"": [10.0]}"
2024,H1B4,NBC4005,Built environment project 1,NBC4005-2024-H1B4,2024140,9,{}
2024,H1B4,NBD1100,Built environment communication and skills,NBD1100-2024-H1B4,2024140,85,"{""q1"": 56.0, ""median"": 67.5, ""q3"": 77.75, ""whisker_low"": 42.0, ""whisker_high"": 95.0, ""outliers"": [0.0, 15.0, 0.0, 11.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0]}"
2024,H1B4,NBD2001,Architectural history and analysis,NBD2001-2024-H1B4,2024140,17,"{""q1"": 68.0, ""median"": 71.0, ""q3"": 77.0, ""whisker_low"": 55.0, ""whisker_high"": 85.0, ""outliers"": []}"
2024,H1B4,NBD3001,Risk and safety management,NBD3001-2024-H1B4,2024140,87,"{""q1"": 66.5, ""median"": 74.0, ""q3"": 80.0, ""whisker_low"": 52.0, ""whisker_high"": 89.0, ""outliers"": [36.0, 0.0, 0.0]}"
2024,H1B4,NBD3103,Building design studio 1,NBD3103-2024-H1B4,2024140,35,"{""q1"": 60.0, ""median"": 68.0, ""q3"": 75.0, ""whisker_low"": 51.0, ""whisker_high"": 94.0, ""outliers"": [7.0]}"
2024,H1B4,NEC2103,Engineering materials & construction,NEC2103-2024-H1B4,2024140,33,"{""q1"": 65.0, ""median"": 71.5, ""q3"": 78.0, ""whisker_low"": 54.0, ""whisker_high"": 91.0, ""outliers"": [45.0]}"
2024,H1B4,NEC3103,Hydrology and water resources,NEC3103-2024-H1B4,2024140,27,"{""q1"": 62.0, ""median"": 66.0, ""q3"": 71.0, ""whisker_low"": 56.0, ""whisker_high"": 80.0, ""outliers"": []}"
2024,H1B4,NEE2106,Computer programming for electrical engineers,NEE2106-2024-H1B4,2024140,10,"{""q1"": 62.0, ""median"": 76.0, ""q3"": 85.0, ""whisker_low"": 59.0, ""whisker_high"": 93.0, ""outliers"": []}"
2024,H1B4,NEF1102,Engineering physics 1,NEF1102-2024-H1B4,2024140,24,"{""q1"": 51.0, ""median"": 61.0, ""q3"": 66.5, ""whisker_low"": 41.0, ""whisker_high"": 73.0, ""outliers"": []}"
2024,H1B4,NEF1104,Problem solving for engineers,NEF1104-2024-H1B4,2024140,45,"{""q1"": 50.0, ""median"": 65.5, ""q3"": 73.0, ""whisker_low"": 18.0, ""whisker_high"": 86.0, ""outliers"": [5.0, 0.0, 6.0]}"
2024,H1B4,NEF1105,Mathematics for engineering and science,NEF1105-2024-H1B4,2024140,2,{}
2024,H1B4,NEF3101,Project management,NEF3101-2024-H1B4,2024140,38,"{""q1"": 76.25, ""median"": 78.0, ""q3"": 81.0, ""whisker_low"": 71.0, ""whisker_high"": 86.0, ""outliers"": [51.0, 0.0, 61.0, 23.0, 67.0]}"
2024,H1B4,NEF4101,Research project 1,NEF4101-2024-H1B4,2024140,76,"{""q1"": 62.0, ""median"": 74.0, ""q3"": 80.0, ""whisker_low"": 50.0, ""whisker_high"": 96.0, ""outliers"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
2024,H1B4,NEF4201,Research project 2,NEF4201-2024-H1B4,2024140,12,"{""q1"": 50.0, ""median"": 61.0, ""q3"": 75.0, ""whisker_low"": 50.0, ""whisker_high"": 96.0, ""outliers"": [0.0]}"
2024,H1B4,NEF4205,Sustainable energy systems,NEF4205-2024-H1B4,2024140,1,{}
2024,H1B4,NEM2101,Mechanical engineering design,NEM2101-2024-H1B4,2024140,27,"{""q1"": 39.0, ""median"": 55.0, ""q3"": 61.0, ""whisker_low"": 10.0, ""whisker_high"": 80.0, ""outliers"": []}"
2024,H1B3,NBC1101,Maths for builders,NBC1101-2024-H1B3,2024130,60,"{""q1"": 38.25, ""median"": 55.5, ""q3"": 78.0, ""whisker_low"": 0.0, ""whisker_high"": 99.0, ""outliers"": []}"
2024,H1B3,NBC1103,Basic structural mechanics,NBC1103-2024-H1B3,2024130,18,"{""q1"": 50.5, ""median"": 56.0, ""q3"": 75.0, ""whisker_low"": 24.0, ""whisker_high"": 90.0, ""outliers"": []}"
2024,H1B3,NBC1104,Structural principles in construction,NBC1104-2024-H1B3,2024130,15,"{""q1"": 62.5, ""median"": 67.0, ""q3"": 71.0, ""whisker_low"": 55.0, ""whisker_high"": 81.0, ""outliers"": []}"
2024,H1B3,NBC1112,Building science,NBC1112-2024-H1B3,2024130,32,"{""q1"": 53.0, ""median"": 61.0, ""q3"": 71.0, ""whisker_low"": 34.0, ""whisker_high"": 86.0, ""outliers"": [9.0, 2.0]}"
2024,H1B3,NBC2101,Building and construction surveying,NBC2101-2024-H1B3,2024130,46,"{""q1"": 55.0, ""median"": 63.0, ""q3"": 72.0, ""whisker_low"": 50.0, ""whisker_high"": 88.0, ""outliers"": [0.0]}"
2024,H1B3,NBC3002,Advanced building surveying,NBC3002-2024-H1B3,2024130,67,"{""q1"": 74.5, ""median"": 85.0, ""q3"": 90.0, ""whisker_low"": 62.0, ""whisker_high"": 94.0, ""outliers"": [50.0, 14.0]}"
2024,H1B3,NBC3204,Complex construction,NBC3204-2024-H1B3,2024130,38,"{""q1"": 55.0, ""median"": 60.0, ""q3"": 70.0, ""whisker_low"": 44.0, ""whisker_high"": 88.0, ""outliers"": []}"
2024,H1B3,NBC4003,Cost planning and control,NBC4003-2024-H1B3,2024130,31,"{""q1"": 68.0, ""median"": 73.0, ""q3"": 77.5, ""whisker_low"": 58.0, ""whisker_high"": 91.0, ""outliers"": [51.0]}"
2024,H1B3,NBD1101,Building design documentation,NBD1101-2024-H1B3,2024130,50,"{""q1"": 71.0, ""median"": 74.0, ""q3"": 79.25, ""whisker_low"": 60.0, ""whisker_high"": 91.0, ""outliers"": [52.0, 0.0, 92.0, 0.0, 0.0, 9.0, 0.0, 0.0]}"
2024,H1B3,NBD2002,Building contract documentation,NBD2002-2024-H1B3,2024130,60,"{""q1"": 67.0, ""median"": 73.0, ""q3"": 78.0, ""whisker_low"": 64.0, ""whisker_high"": 94.0, ""outliers"": [95.0, 50.0, 22.0, 50.0, 50.0, 0.0, 50.0, 0.0]}"
2024,H1B3,NEA2102,Architectural design and theory,NEA2102-2024-H1B3,2024130,34,"{""q1"": 76.25, ""median"": 82.0, ""q3"": 86.0, ""whisker_low"": 62.0, ""whisker_high"": 91.0, ""outliers"": [61.0, 0.0, 0.0, 0.0]}"
2024,H1B3,NEA2201,Building development and compliance,NEA2201-2024-H1B3,2024130,90,"{""q1"": 63.5, ""median"": 70.0, ""q3"": 74.0, ""whisker_low"": 50.0, ""whisker_high"": 86.0, ""outliers"": [28.0, 90.0, 0.0]}"
2024,H1B3,NEC2104,Engineering surveying,NEC2104-2024-H1B3,2024130,25,"{""q1"": 79.0, ""median"": 85.0, ""q3"": 88.0, ""whisker_low"": 74.0, ""whisker_high"": 93.0, ""outliers"": [55.0, 52.0]}"
2024,H1B3,NEC3102,Geotechnical engineering,NEC3102-2024-H1B3,2024130,26,"{""q1"": 51.25, ""median"": 56.0, ""q3"": 65.0, ""whisker_low"": 42.0, ""whisker_high"": 85.0, ""outliers"": []}"
2024,H1B3,NEC4102,Structural engineering design 2,NEC4102-2024-H1B3,2024130,29,"{""q1"": 57.0, ""median"": 63.0, ""q3"": 70.0, ""whisker_low"": 40.0, ""whisker_high"": 85.0, ""outliers"": []}"
2024,H1B3,NEE2110,Engineering design and practice 2A,NEE2110-2024-H1B3,2024130,12,"{""q1"": 67.75, ""median"": 76.5, ""q3"": 83.0, ""whisker_low"": 58.0, ""whisker_high"": 89.0, ""outliers"": []}"
2024,H1B3,NEE2204,Power system supply chain management,NEE2204-2024-H1B3,2024130,1,{}
2024,H1B3,NEE3103,Electrical machines,NEE3103-2024-H1B3,2024130,21,"{""q1"": 66.0, ""median"": 74.0, ""q3"": 82.0, ""whisker_low"": 53.0, ""whisker_high"": 97.0, ""outliers"": [0.0]}"
2024,H1B3,NEE4110,"Electrical power systems, analysis and operation",NEE4110-2024-H1B3,2024130,9,{}
2024,H1B3,NEF1102,Engineering physics 1,NEF1102-2024-H1B3,2024130,30,"{""q1"": 33.75, ""median"": 50.5, ""q3"": 68.25, ""whisker_low"": 0.0, ""whisker_high"": 91.0, ""outliers"": []}"
2024,H1B3,NEF1104,Problem solving for engineers,NEF1104-2024-H1B3,2024130,24,"{""q1"": 55.75, ""median"": 64.0, ""q3"": 71.5, ""whisker_low"": 41.0, ""whisker_high"": 85.0, ""outliers"": [1.0, 0.0]}"
